ProductID,ProductName,Category,SubCategory,Brand,UnitOfMeasure,UnitPrice,CostPrice,SupplierID,LaunchDate,IsActive
PRD-00808,Al Ain Notebooks Classic 494g,Stationery,Notebooks,Al Ain,Can,112.08,73.64,SUP-051,2023-12-30,1
PRD-00809,Kit Kat Notebooks Small 551g,Stationery,Notebooks,Kit Kat,KG,51.4,38.18,SUP-029,2018-02-22,1
PRD-00810,Al Rajhi Notebooks Organic 300g,Stationery,Notebooks,Al Rajhi,Pack,46.12,35.12,SUP-043,2023-01-23,1
PRD-00811,Nestle Notebooks Natural 448g,Stationery,Notebooks,Nestle,Each,145.46,91.53,SUP-043,2023-04-13,1
PRD-00812,Al Karamah Notebooks 263g,Stationery,Notebooks,Al Karamah,Pack,20.94,15.47,SUP-042,2021-08-08,1
PRD-00813,Sadia Notebooks Classic 916g,Stationery,Notebooks,Sadia,Each,10.6,6.21,SUP-016,2018-10-11,1
PRD-00814,P&G Notebooks Gold 796g,Stationery,Notebooks,P&G,Can,73.07,40.59,SUP-041,2023-05-12,1
PRD-00815,Red Bull Notebooks Family 254g,Stationery,Notebooks,Red Bull,Bottle,51.96,36.75,SUP-008,2024-01-18,1
PRD-00816,Tyson Notebooks Family 487g,Stationery,Notebooks,Tyson,KG,25.41,17.76,SUP-024,2022-08-24,1
PRD-00817,Faber-Castell Notebooks Classic 392g,Stationery,Notebooks,Faber-Castell,Box,75.95,52.36,SUP-013,2018-03-30,1
PRD-00818,Saudi Dairy Notebooks Large 564g,Stationery,Notebooks,Saudi Dairy,Gram,141,102.62,SUP-016,2024-05-22,0
PRD-00819,Al Watania Notebooks Family 994g,Stationery,Notebooks,Al Watania,Bottle,136.41,97.08,SUP-005,2020-04-28,1
PRD-00820,Lipton Notebooks 774g,Stationery,Notebooks,Lipton,Liter,67.01,42.71,SUP-014,2019-06-04,1
PRD-00821,Alpro Notebooks Small 205g,Stationery,Notebooks,Alpro,Can,144.76,101.56,SUP-013,2025-08-29,1
PRD-00822,Johnson & Johnson Notebooks Classic 449g,Stationery,Notebooks,Johnson & Johnson,Bottle,53.02,40.37,SUP-009,2018-06-18,1
PRD-00823,KDD Notebooks Premium 934g,Stationery,Notebooks,KDD,Liter,117.39,86.27,SUP-011,2022-10-19,1
PRD-00824,Pepsi Pens & Pencils Large 992g,Stationery,Pens & Pencils,Pepsi,Gram,66.08,37.31,SUP-010,2023-06-22,1
PRD-00825,Cadbury Pens & Pencils Organic 325g,Stationery,Pens & Pencils,Cadbury,Bottle,49.1,32.53,SUP-024,2025-07-18,1
PRD-00826,Oreo Pens & Pencils Natural 728g,Stationery,Pens & Pencils,Oreo,Can,139.73,108.26,SUP-017,2023-12-07,1
PRD-00827,Al Jazira Pens & Pencils Natural 263g,Stationery,Pens & Pencils,Al Jazira,Box,45.79,28.12,SUP-052,2024-06-24,1
PRD-00828,Hyper Panda Pens & Pencils Classic 122g,Stationery,Pens & Pencils,Hyper Panda,KG,56.72,36.5,SUP-009,2021-07-13,1
PRD-00829,Johnson & Johnson Pens & Pencils 528g,Stationery,Pens & Pencils,Johnson & Johnson,Gram,87.84,56.05,SUP-022,2019-03-26,1
PRD-00830,Huggies Pens & Pencils Natural 884g,Stationery,Pens & Pencils,Huggies,Box,101.64,73.45,SUP-027,2023-07-10,1
PRD-00831,Local Farm Pens & Pencils Organic 819g,Stationery,Pens & Pencils,Local Farm,Each,141.84,98.04,SUP-038,2020-06-01,1
PRD-00832,Tamimi Pens & Pencils Family 174g,Stationery,Pens & Pencils,Tamimi,Box,131.91,90.01,SUP-020,2022-11-26,1
PRD-00833,Pilot Pens & Pencils Family 906g,Stationery,Pens & Pencils,Pilot,Bottle,3.14,1.94,SUP-032,2023-03-06,0
PRD-00834,Apple Pens & Pencils Premium 393g,Stationery,Pens & Pencils,Apple,Gram,104.21,80.62,SUP-047,2024-05-12,1
PRD-00835,Apple Pens & Pencils Organic 219g,Stationery,Pens & Pencils,Apple,KG,131.89,93.72,SUP-004,2023-02-23,1
PRD-00836,Red Bull Pens & Pencils 642g,Stationery,Pens & Pencils,Red Bull,Box,36.45,20.83,SUP-029,2024-03-25,1
PRD-00837,Dettol Pens & Pencils Value 760g,Stationery,Pens & Pencils,Dettol,Box,38.34,27.2,SUP-037,2021-01-09,1
PRD-00838,Al Karamah Pens & Pencils Natural 599g,Stationery,Pens & Pencils,Al Karamah,Liter,108.37,78.69,SUP-029,2018-02-18,1
PRD-00839,Coca Cola Pens & Pencils Large 787g,Stationery,Pens & Pencils,Coca Cola,Box,62.53,46.6,SUP-051,2023-11-01,1
PRD-00840,Coca Cola Pens & Pencils Classic 241g,Stationery,Pens & Pencils,Coca Cola,Box,3.14,1.75,SUP-004,2025-07-31,0
PRD-00841,Al Jazira Office Supplies Family 497g,Stationery,Office Supplies,Al Jazira,KG,137.92,100.38,SUP-035,2020-04-13,1
PRD-00842,Alpro Office Supplies Value 791g,Stationery,Office Supplies,Alpro,Liter,33.85,18.8,SUP-051,2023-09-18,1
PRD-00843,3M Office Supplies Gold 719g,Stationery,Office Supplies,3M,Liter,146.65,97.48,SUP-048,2025-02-26,1
PRD-00844,Carrefour Office Supplies Premium 972g,Stationery,Office Supplies,Carrefour,Gram,33.01,23.02,SUP-017,2024-10-20,1
PRD-00845,Pilot Office Supplies 236g,Stationery,Office Supplies,Pilot,Each,66.64,45.27,SUP-024,2022-09-14,1
PRD-00846,Al Watania Office Supplies Premium 216g,Stationery,Office Supplies,Al Watania,Bottle,107.99,63.01,SUP-040,2022-02-22,1
PRD-00847,Faber-Castell Office Supplies Large 483g,Stationery,Office Supplies,Faber-Castell,Each,85.68,63.38,SUP-001,2018-11-14,1
PRD-00848,Pilot Office Supplies Natural 212g,Stationery,Office Supplies,Pilot,Can,51.44,32.37,SUP-034,2025-03-15,1
PRD-00849,Al Rifai Office Supplies Large 636g,Stationery,Office Supplies,Al Rifai,Each,131.97,81.26,SUP-041,2018-10-07,1
PRD-00850,Kit Kat Office Supplies Large 165g,Stationery,Office Supplies,Kit Kat,Gram,11.56,7.44,SUP-033,2021-10-24,1
PRD-00851,Tamimi Office Supplies Organic 295g,Stationery,Office Supplies,Tamimi,Pack,34,20.85,SUP-042,2020-06-08,1
PRD-00852,Snickers Office Supplies Organic 617g,Stationery,Office Supplies,Snickers,Each,70.07,41.71,SUP-040,2025-03-03,1
PRD-00853,KDD Office Supplies Gold 425g,Stationery,Office Supplies,KDD,Liter,138.52,85.17,SUP-008,2023-06-18,1
PRD-00854,Sadia Office Supplies Classic 722g,Stationery,Office Supplies,Sadia,Each,41.18,24.11,SUP-030,2025-05-15,1
PRD-00855,P&G Office Supplies Gold 810g,Stationery,Office Supplies,P&G,Bottle,134.88,89.19,SUP-007,2022-11-21,1
PRD-00856,KDD Office Supplies Natural 534g,Stationery,Office Supplies,KDD,Liter,56.46,32.52,SUP-037,2024-05-28,1
PRD-00857,Huggies Office Supplies Value 464g,Stationery,Office Supplies,Huggies,Bottle,125.16,87.95,SUP-011,2022-08-23,1
PRD-00858,Anker School Supplies Organic 985g,Stationery,School Supplies,Anker,Each,8.65,5.42,SUP-035,2020-04-29,1
PRD-00859,Coca Cola School Supplies Gold 168g,Stationery,School Supplies,Coca Cola,Gram,40.2,26.01,SUP-029,2019-09-07,0
PRD-00860,Pringles School Supplies Large 353g,Stationery,School Supplies,Pringles,Box,38.92,23.93,SUP-025,2022-06-28,1
PRD-00861,KDD School Supplies Value 443g,Stationery,School Supplies,KDD,Each,71.55,40.45,SUP-022,2024-01-19,1
PRD-00862,Staedtler School Supplies Gold 596g,Stationery,School Supplies,Staedtler,Bottle,65.24,35.95,SUP-050,2020-04-09,1
PRD-00863,Aquafina School Supplies Organic 309g,Stationery,School Supplies,Aquafina,Box,118.83,89.98,SUP-030,2020-01-03,1
PRD-00864,Alpro School Supplies 673g,Stationery,School Supplies,Alpro,Bottle,59.18,36.02,SUP-005,2025-02-26,1
PRD-00865,Pampers School Supplies Premium 268g,Stationery,School Supplies,Pampers,Gram,111.45,64.52,SUP-034,2022-02-27,1
PRD-00866,Nestle School Supplies Large 104g,Stationery,School Supplies,Nestle,Can,18.21,13.44,SUP-001,2024-01-02,0
PRD-00867,Staedtler School Supplies Premium 754g,Stationery,School Supplies,Staedtler,Can,72.11,52.36,SUP-015,2024-03-25,1
PRD-00868,3M School Supplies Value 580g,Stationery,School Supplies,3M,Can,73.86,56.25,SUP-049,2019-04-20,1
PRD-00869,Logitech School Supplies Small 243g,Stationery,School Supplies,Logitech,Gram,114.59,66.41,SUP-047,2023-05-24,0
PRD-00870,Faber-Castell School Supplies Premium 898g,Stationery,School Supplies,Faber-Castell,Each,60.02,33.13,SUP-006,2019-08-23,1
PRD-00871,Nadec School Supplies Small 244g,Stationery,School Supplies,Nadec,Bottle,124.52,76.94,SUP-019,2023-06-26,1
PRD-00872,Logitech School Supplies Premium 457g,Stationery,School Supplies,Logitech,Can,102.48,76.37,SUP-045,2025-06-05,1
PRD-00873,Al Ghurair School Supplies 954g,Stationery,School Supplies,Al Ghurair,Liter,16.36,12.51,SUP-044,2024-07-02,0
PRD-00874,Al Faisaliah School Supplies Natural 473g,Stationery,School Supplies,Al Faisaliah,Liter,72.52,45.72,SUP-026,2022-07-08,1
PRD-00875,Johnson & Johnson School Supplies 724g,Stationery,School Supplies,Johnson & Johnson,Liter,46.16,30.95,SUP-016,2020-03-08,1
PRD-00876,Dettol School Supplies Premium 729g,Stationery,School Supplies,Dettol,Gram,41.74,24.42,SUP-019,2019-07-21,1
PRD-00877,Tamimi School Supplies Large 899g,Stationery,School Supplies,Tamimi,Can,107.62,74.64,SUP-045,2020-01-17,1
PRD-00878,Samsung School Supplies Classic 878g,Stationery,School Supplies,Samsung,KG,15.52,9.41,SUP-040,2018-02-24,1
PRD-00879,Saudi Dairy School Supplies Small 589g,Stationery,School Supplies,Saudi Dairy,Bottle,55.87,36.14,SUP-049,2019-04-13,1
PRD-00880,Mazola School Supplies 217g,Stationery,School Supplies,Mazola,Pack,118.82,90.16,SUP-022,2018-06-02,1
PRD-00881,Al Karamah Vitamins Family 529g,Health & Wellness,Vitamins,Al Karamah,Each,61.05,34.01,SUP-003,2019-07-06,1
PRD-00882,Doritos Vitamins Large 785g,Health & Wellness,Vitamins,Doritos,KG,85.18,63.4,SUP-022,2024-09-14,1
PRD-00883,Anker Vitamins Large 325g,Health & Wellness,Vitamins,Anker,Gram,84.56,52.13,SUP-033,2020-04-27,1
PRD-00884,Mazola Vitamins 291g,Health & Wellness,Vitamins,Mazola,Pack,134.43,82.71,SUP-026,2023-04-18,0
PRD-00885,Lusine Vitamins Natural 348g,Health & Wellness,Vitamins,Lusine,Liter,123.18,95.65,SUP-025,2021-03-07,1
PRD-00886,Pampers Vitamins Large 193g,Health & Wellness,Vitamins,Pampers,Can,25.48,18.07,SUP-043,2022-07-28,1
PRD-00887,Pringles Vitamins Gold 245g,Health & Wellness,Vitamins,Pringles,KG,24.07,15.41,SUP-022,2020-12-16,0
PRD-00888,Pilot Vitamins Value 785g,Health & Wellness,Vitamins,Pilot,Box,27.05,16.68,SUP-003,2018-05-21,1
PRD-00889,Saudi Dairy Vitamins Premium 188g,Health & Wellness,Vitamins,Saudi Dairy,KG,83.05,58.41,SUP-025,2018-03-13,1
PRD-00890,Tyson Supplements Organic 386g,Health & Wellness,Supplements,Tyson,Bottle,6.05,4.47,SUP-032,2019-04-15,1
PRD-00891,Binzagr Supplements Premium 760g,Health & Wellness,Supplements,Binzagr,Bottle,32.43,25.21,SUP-021,2022-09-20,1
PRD-00892,Unilever Supplements Large 931g,Health & Wellness,Supplements,Unilever,Each,90.75,51.78,SUP-004,2018-08-21,1
PRD-00893,Tyson Supplements 702g,Health & Wellness,Supplements,Tyson,Bottle,10.23,5.78,SUP-029,2023-11-05,1
PRD-00894,Danone Supplements Small 974g,Health & Wellness,Supplements,Danone,Each,3.02,1.78,SUP-042,2020-08-02,1
PRD-00895,Carrefour Supplements Classic 443g,Health & Wellness,Supplements,Carrefour,Box,142.9,99.14,SUP-004,2024-12-21,1
PRD-00896,Nadec Supplements Large 748g,Health & Wellness,Supplements,Nadec,Can,138.71,89.6,SUP-006,2020-09-20,1
PRD-00897,P&G Supplements Premium 624g,Health & Wellness,Supplements,P&G,Pack,27.63,16.09,SUP-009,2025-07-25,1
PRD-00898,Al Osra Supplements 410g,Health & Wellness,Supplements,Al Osra,Can,12.35,9.33,SUP-017,2023-02-19,1
PRD-00899,Anker Supplements Large 175g,Health & Wellness,Supplements,Anker,Pack,53.75,30.01,SUP-023,2025-08-20,0
PRD-00900,Tamimi First Aid Large 108g,Health & Wellness,First Aid,Tamimi,Liter,117.51,78.07,SUP-013,2024-10-12,1
PRD-00901,Al Rajhi First Aid Family 196g,Health & Wellness,First Aid,Al Rajhi,Pack,76.82,55.45,SUP-009,2025-06-26,1
PRD-00902,Local Farm First Aid Natural 851g,Health & Wellness,First Aid,Local Farm,Gram,36.84,25.75,SUP-049,2019-03-02,1
PRD-00903,Pampers First Aid Value 806g,Health & Wellness,First Aid,Pampers,Pack,74.16,49.47,SUP-031,2022-06-19,1
PRD-00904,Al Muhaidib First Aid Large 518g,Health & Wellness,First Aid,Al Muhaidib,Bottle,80.79,52.47,SUP-034,2025-06-16,1
PRD-00905,Saudi Dairy First Aid Natural 894g,Health & Wellness,First Aid,Saudi Dairy,Box,15.45,10.13,SUP-026,2019-12-06,0
PRD-00906,Dasani First Aid Natural 545g,Health & Wellness,First Aid,Dasani,Can,29.65,19.82,SUP-045,2023-10-10,1
PRD-00907,Al Watania First Aid Large 558g,Health & Wellness,First Aid,Al Watania,Liter,105.64,60.18,SUP-026,2021-08-23,1
PRD-00908,Pepsi First Aid 792g,Health & Wellness,First Aid,Pepsi,Each,83.67,54.94,SUP-038,2024-07-18,1
PRD-00909,Pampers First Aid Gold 208g,Health & Wellness,First Aid,Pampers,Box,49.4,30.85,SUP-040,2023-05-07,1
PRD-00910,Quaker First Aid Organic 717g,Health & Wellness,First Aid,Quaker,Can,24.96,15.91,SUP-002,2024-02-27,1
PRD-00911,Faber-Castell First Aid Gold 125g,Health & Wellness,First Aid,Faber-Castell,Gram,84.66,47.13,SUP-005,2021-04-06,1
PRD-00912,Dettol First Aid Natural 437g,Health & Wellness,First Aid,Dettol,Can,67.52,45.7,SUP-013,2024-05-30,1
PRD-00913,Huggies First Aid Organic 988g,Health & Wellness,First Aid,Huggies,Liter,23.01,14.51,SUP-006,2023-12-29,0
PRD-00914,Lusine OTC Medicines Small 638g,Health & Wellness,OTC Medicines,Lusine,Liter,98.12,54.85,SUP-042,2022-01-18,1
PRD-00915,Almarai OTC Medicines Family 368g,Health & Wellness,OTC Medicines,Almarai,KG,108.46,74.48,SUP-041,2020-01-12,0
PRD-00916,3M OTC Medicines Value 457g,Health & Wellness,OTC Medicines,3M,Can,68.46,53.28,SUP-041,2020-08-12,1
PRD-00917,Dettol OTC Medicines Large 118g,Health & Wellness,OTC Medicines,Dettol,Pack,23.34,13.38,SUP-010,2021-10-24,1
PRD-00918,Al Karamah OTC Medicines Natural 955g,Health & Wellness,OTC Medicines,Al Karamah,Each,97.45,64.66,SUP-011,2024-05-30,1
PRD-00919,P&G OTC Medicines 452g,Health & Wellness,OTC Medicines,P&G,Box,100.08,77.96,SUP-011,2020-07-19,1
PRD-00920,Johnson & Johnson OTC Medicines Classic 749g,Health & Wellness,OTC Medicines,Johnson & Johnson,Each,91.7,58.54,SUP-003,2018-02-25,1
PRD-00921,Al Faisaliah OTC Medicines Family 931g,Health & Wellness,OTC Medicines,Al Faisaliah,KG,31.35,22.91,SUP-025,2025-04-21,1
PRD-00922,Al Ain OTC Medicines 562g,Health & Wellness,OTC Medicines,Al Ain,Gram,40.79,24.68,SUP-051,2025-02-14,1
PRD-00923,Saudi Dairy OTC Medicines Organic 606g,Health & Wellness,OTC Medicines,Saudi Dairy,Pack,105.35,77.49,SUP-049,2021-02-08,1
PRD-00924,P&G OTC Medicines 476g,Health & Wellness,OTC Medicines,P&G,Liter,142.04,100.28,SUP-032,2020-11-13,1
PRD-00925,Danone OTC Medicines Value 907g,Health & Wellness,OTC Medicines,Danone,Bottle,58.61,37.11,SUP-020,2020-11-02,1
PRD-00926,Monster OTC Medicines Classic 387g,Health & Wellness,OTC Medicines,Monster,Liter,40.02,28.04,SUP-036,2024-01-07,1
PRD-00927,Doritos OTC Medicines Gold 303g,Health & Wellness,OTC Medicines,Doritos,KG,139.3,92.85,SUP-051,2021-04-30,0
PRD-00928,Activia OTC Medicines Organic 770g,Health & Wellness,OTC Medicines,Activia,Liter,128.78,89.49,SUP-027,2023-07-19,1
PRD-00929,Nestle OTC Medicines Small 630g,Health & Wellness,OTC Medicines,Nestle,Gram,146.85,88.89,SUP-002,2025-06-08,1
PRD-00930,Al Ghurair OTC Medicines Value 104g,Health & Wellness,OTC Medicines,Al Ghurair,KG,56.33,34.14,SUP-050,2025-04-18,1
PRD-00931,Dettol OTC Medicines Gold 323g,Health & Wellness,OTC Medicines,Dettol,KG,121.12,74.99,SUP-047,2022-10-30,0
PRD-00932,Carrefour OTC Medicines Gold 132g,Health & Wellness,OTC Medicines,Carrefour,Gram,52.24,29.02,SUP-047,2021-06-05,1
PRD-00933,Pampers OTC Medicines Premium 710g,Health & Wellness,OTC Medicines,Pampers,Box,11.29,7.59,SUP-026,2023-03-14,1
PRD-00934,Danone OTC Medicines Premium 568g,Health & Wellness,OTC Medicines,Danone,Bottle,123.85,76.1,SUP-049,2024-10-07,1
PRD-00935,Al Watania OTC Medicines Value 557g,Health & Wellness,OTC Medicines,Al Watania,Bottle,9.24,7.03,SUP-032,2019-08-05,0
PRD-00936,Cadbury Rice Organic 782g,Rice & Grains,Rice,Cadbury,Each,96.15,58.23,SUP-002,2018-09-17,1
PRD-00937,Al Ain Rice Organic 212g,Rice & Grains,Rice,Al Ain,Gram,51.92,29.02,SUP-009,2025-02-18,1
PRD-00938,Snickers Rice Premium 773g,Rice & Grains,Rice,Snickers,Box,148.89,114.74,SUP-007,2021-06-30,1
PRD-00939,Lay's Rice Classic 242g,Rice & Grains,Rice,Lay's,Can,35.98,24.73,SUP-050,2025-09-01,1
PRD-00940,Huggies Rice Value 735g,Rice & Grains,Rice,Huggies,Gram,35.51,21.07,SUP-052,2019-02-16,1
PRD-00941,Aquafina Rice Organic 689g,Rice & Grains,Rice,Aquafina,Each,37.75,23.15,SUP-011,2022-07-01,1
PRD-00942,Pepsi Rice Small 252g,Rice & Grains,Rice,Pepsi,Liter,133.03,98.88,SUP-025,2020-01-21,1
PRD-00943,Al Foah Rice Gold 472g,Rice & Grains,Rice,Al Foah,Can,104.56,62.88,SUP-013,2024-03-19,1
PRD-00944,Doritos Rice Classic 365g,Rice & Grains,Rice,Doritos,Liter,45.65,35.36,SUP-052,2024-10-08,1
PRD-00945,Tyson Rice Classic 180g,Rice & Grains,Rice,Tyson,Can,36.74,25.83,SUP-020,2021-11-10,1
PRD-00946,Oreo Rice Large 805g,Rice & Grains,Rice,Oreo,Can,113.98,81,SUP-049,2022-09-08,1
PRD-00947,Al Ghurair Rice Classic 525g,Rice & Grains,Rice,Al Ghurair,Can,30.01,17.88,SUP-029,2020-10-21,1
PRD-00948,KDD Rice Family 966g,Rice & Grains,Rice,KDD,Pack,149.66,105.3,SUP-031,2022-03-15,1
PRD-00949,Danone Rice Family 879g,Rice & Grains,Rice,Danone,Liter,108.98,66.39,SUP-007,2019-12-13,1
PRD-00950,Saudi Dairy Rice Gold 221g,Rice & Grains,Rice,Saudi Dairy,Can,78.27,50.11,SUP-001,2024-08-10,0
PRD-00951,Staedtler Rice 339g,Rice & Grains,Rice,Staedtler,Pack,11.23,7.74,SUP-028,2020-09-12,1
PRD-00952,Colgate Rice 712g,Rice & Grains,Rice,Colgate,Gram,127,97.59,SUP-028,2023-07-17,1
PRD-00953,Snickers Rice Organic 838g,Rice & Grains,Rice,Snickers,Box,52,39.58,SUP-009,2025-08-05,1
PRD-00954,Monster Pasta Classic 277g,Rice & Grains,Pasta,Monster,Bottle,102.31,62.87,SUP-015,2023-12-16,0
PRD-00955,Al Osra Pasta Small 614g,Rice & Grains,Pasta,Al Osra,Gram,143.7,107.14,SUP-006,2025-05-17,1
PRD-00956,Binzagr Pasta Family 478g,Rice & Grains,Pasta,Binzagr,Bottle,24.96,16.03,SUP-024,2018-07-09,1
PRD-00957,Sadia Pasta Large 209g,Rice & Grains,Pasta,Sadia,Bottle,28.42,17.3,SUP-031,2022-01-21,1
PRD-00958,Kellogg's Pasta Family 720g,Rice & Grains,Pasta,Kellogg's,Pack,58.34,33.57,SUP-022,2021-04-14,0
PRD-00959,Saudi Dairy Pasta Small 298g,Rice & Grains,Pasta,Saudi Dairy,Pack,112.9,75.63,SUP-046,2020-04-11,1
PRD-00960,Nescafe Pasta 481g,Rice & Grains,Pasta,Nescafe,Bottle,66.79,50.8,SUP-006,2018-06-06,1
PRD-00961,Al Muhaidib Pasta Value 595g,Rice & Grains,Pasta,Al Muhaidib,Pack,147.25,103.96,SUP-007,2021-08-06,1
PRD-00962,Johnson & Johnson Pasta 217g,Rice & Grains,Pasta,Johnson & Johnson,Can,24.19,16.67,SUP-025,2021-10-23,1
PRD-00963,Faber-Castell Pasta Family 621g,Rice & Grains,Pasta,Faber-Castell,Pack,69.16,51.43,SUP-010,2024-11-21,1
PRD-00964,Activia Pasta Gold 600g,Rice & Grains,Pasta,Activia,Bottle,10.4,7.68,SUP-010,2019-10-04,1
PRD-00965,Tyson Pasta Natural 680g,Rice & Grains,Pasta,Tyson,Pack,83.62,61.12,SUP-029,2020-06-11,1
PRD-00966,Nestle Pasta Classic 891g,Rice & Grains,Pasta,Nestle,Each,117.26,74.17,SUP-037,2023-10-06,1
PRD-00967,Mazola Pasta Small 454g,Rice & Grains,Pasta,Mazola,Pack,2.64,1.68,SUP-013,2018-08-20,1
PRD-00968,Cadbury Pasta Premium 928g,Rice & Grains,Pasta,Cadbury,Box,49.37,27.22,SUP-050,2025-03-31,1
PRD-00969,Activia Pasta Large 673g,Rice & Grains,Pasta,Activia,Can,121.52,82.35,SUP-003,2020-05-22,1
PRD-00970,Al Faisaliah Pasta Premium 274g,Rice & Grains,Pasta,Al Faisaliah,Gram,53.57,35.66,SUP-029,2022-06-13,1
PRD-00971,Nescafe Pasta Premium 378g,Rice & Grains,Pasta,Nescafe,Each,98.16,67.64,SUP-047,2020-04-22,1
PRD-00972,Johnson & Johnson Pasta Value 795g,Rice & Grains,Pasta,Johnson & Johnson,Gram,103.51,64.02,SUP-005,2024-01-07,1
PRD-00973,Nescafe Pasta Gold 617g,Rice & Grains,Pasta,Nescafe,Pack,118.85,66.59,SUP-016,2024-02-29,1
PRD-00974,Kellogg's Pasta Premium 992g,Rice & Grains,Pasta,Kellogg's,Gram,27.95,16.02,SUP-016,2021-02-24,1
PRD-00975,Nadec Pasta Small 263g,Rice & Grains,Pasta,Nadec,Box,17.33,9.54,SUP-016,2024-01-03,0
PRD-00976,Pringles Flour Family 132g,Rice & Grains,Flour,Pringles,Bottle,119.92,84.85,SUP-005,2025-07-15,1
PRD-00977,Al Osra Flour Natural 327g,Rice & Grains,Flour,Al Osra,Liter,20.43,15.19,SUP-016,2024-01-11,0
PRD-00978,Tamimi Flour Classic 764g,Rice & Grains,Flour,Tamimi,Can,100.97,78.53,SUP-048,2022-04-08,0
PRD-00979,Almarai Flour Gold 706g,Rice & Grains,Flour,Almarai,KG,71.21,49.78,SUP-028,2023-05-29,1
PRD-00980,Al Safi Flour Organic 232g,Rice & Grains,Flour,Al Safi,Pack,8.8,5.36,SUP-046,2019-02-13,1
PRD-00981,Al Ghurair Flour Value 216g,Rice & Grains,Flour,Al Ghurair,Liter,137.22,83.09,SUP-036,2022-02-04,1
PRD-00982,Colgate Flour Gold 958g,Rice & Grains,Flour,Colgate,Gram,99,56.82,SUP-014,2023-02-23,1
PRD-00983,Al Osra Flour Classic 899g,Rice & Grains,Flour,Al Osra,Pack,57.27,39.69,SUP-052,2025-03-17,1
PRD-00984,Pringles Flour Organic 530g,Rice & Grains,Flour,Pringles,Can,40.78,23.76,SUP-026,2021-11-10,1
PRD-00985,Unilever Flour 290g,Rice & Grains,Flour,Unilever,Can,123.85,80.3,SUP-006,2020-08-25,1
PRD-00986,Kellogg's Flour Classic 804g,Rice & Grains,Flour,Kellogg's,Liter,110.82,80.07,SUP-028,2020-09-12,0
PRD-00987,Doritos Flour Family 859g,Rice & Grains,Flour,Doritos,Liter,61.62,44.73,SUP-025,2022-12-10,0
PRD-00988,Monster Flour Organic 472g,Rice & Grains,Flour,Monster,Can,141.14,84.36,SUP-007,2020-03-12,0
PRD-00989,Al Ghurair Cereals Premium 269g,Rice & Grains,Cereals,Al Ghurair,Box,112.75,67.65,SUP-042,2021-03-28,1
PRD-00990,Al Karamah Cereals Natural 490g,Rice & Grains,Cereals,Al Karamah,Box,47.03,31.21,SUP-014,2020-06-13,1
PRD-00991,Kit Kat Cereals Classic 173g,Rice & Grains,Cereals,Kit Kat,Can,142.84,92.23,SUP-007,2021-05-06,1
PRD-00992,Al Faisaliah Cereals Organic 290g,Rice & Grains,Cereals,Al Faisaliah,KG,101.46,67.74,SUP-008,2024-09-27,1
PRD-00993,Al Rifai Cereals Large 525g,Rice & Grains,Cereals,Al Rifai,KG,111.23,73.44,SUP-017,2022-05-10,1
PRD-00994,Unilever Cereals 496g,Rice & Grains,Cereals,Unilever,Can,81.95,62.54,SUP-014,2022-03-26,0
PRD-00995,Sadia Cereals Large 103g,Rice & Grains,Cereals,Sadia,Each,117.46,72.12,SUP-015,2023-06-16,0
PRD-00996,Faber-Castell Cereals Natural 846g,Rice & Grains,Cereals,Faber-Castell,Bottle,97,68.75,SUP-006,2021-11-12,0
PRD-00997,Pepsi Cereals Family 898g,Rice & Grains,Cereals,Pepsi,Pack,112.66,79.1,SUP-011,2023-05-31,1
PRD-00998,Unilever Cereals Large 386g,Rice & Grains,Cereals,Unilever,Pack,51.15,28.65,SUP-017,2018-07-24,1
PRD-00999,Activia Cereals Family 692g,Rice & Grains,Cereals,Activia,Pack,140.65,80.01,SUP-029,2019-11-29,1
PRD-01000,Al Jazira Cereals Value 227g,Rice & Grains,Cereals,Al Jazira,Bottle,25.64,14.22,SUP-035,2019-04-13,1
PRD-01001,Carrefour Cereals Natural 767g,Rice & Grains,Cereals,Carrefour,Each,88.55,65.97,SUP-031,2021-10-02,1
PRD-01002,Al Osra Cereals Gold 771g,Rice & Grains,Cereals,Al Osra,KG,92.89,68.88,SUP-031,2021-03-12,0
PRD-01003,Al Rajhi Cereals 158g,Rice & Grains,Cereals,Al Rajhi,Gram,68.7,40.33,SUP-009,2019-03-13,1
PRD-01004,Al Foah Cereals Gold 974g,Rice & Grains,Cereals,Al Foah,Liter,18.78,13.74,SUP-027,2021-12-28,0
PRD-01005,Activia Cereals 647g,Rice & Grains,Cereals,Activia,Pack,16.5,12.85,SUP-001,2022-11-08,1
PRD-01006,Mazola Cereals Organic 516g,Rice & Grains,Cereals,Mazola,Bottle,33.66,19.25,SUP-027,2020-03-30,1
PRD-01007,Dasani Cereals Organic 952g,Rice & Grains,Cereals,Dasani,Gram,90.47,59.09,SUP-012,2022-08-25,1
PRD-01008,Johnson & Johnson Cereals 520g,Rice & Grains,Cereals,Johnson & Johnson,Bottle,90.51,59.94,SUP-036,2023-09-09,1
PRD-01009,Lusine Cereals Large 638g,Rice & Grains,Cereals,Lusine,Each,87.16,55.8,SUP-011,2018-07-13,1
PRD-01010,Alpro Cereals Premium 611g,Rice & Grains,Cereals,Alpro,Pack,33.06,21.42,SUP-032,2021-11-26,1
